"ENROLLMENT ID","ENROLLMENT STATE","PROVIDER TYPE CODE","PROVIDER TYPE TEXT","NPI","MULTIPLE NPI FLAG","CCN","ASSOCIATE ID","ORGANIZATION NAME","DOING BUSINESS AS NAME","INCORPORATION DATE","INCORPORATION STATE","ORGANIZATION TYPE STRUCTURE","ORGANIZATION OTHER TYPE TEXT","PROPRIETARY_NONPROFIT","ADDRESS LINE 1","ADDRESS LINE 2","CITY","STATE","ZIP CODE","TELEPHONE NUMBER"
O20230919001791,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1356055107,N,C41007,1658285671,SHAWNEE HEALTH SERVICE AND DEVELOPMENT CORP,LONGFELLOW ELEMENTARY SCHOOL HEALTH CENTER,05/02/1972,IL,CORPORATION,,N,1400 W HENDRICKSON ST,TECH RM,MARION,IL,629591509,6185199200
O20230919002042,AZ,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1316637481,N,031020,8325949647,MOUNTAIN PARK HEALTH CENTER,,09/01/1980,AZ,CORPORATION,,N,6975 W GLENDALE AVE,,GLENDALE,AZ,853032611,6022437277
O20230919002120,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1982318739,N,C41008,1658285671,SHAWNEE HEALTH SERVICE AND DEVELOPMENT CORP,LINCOLN ELEMENTARY SCHOOL HEALTH CENTER,05/02/1972,IL,CORPORATION,,N,400 MORNINGSIDE DR,RM A12,MARION,IL,629595323,6185199200
O20230919002401,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1114631967,N,C41009,1658285671,SHAWNEE HEALTH SERVICE AND DEVELOPMENT CORP,JEFFERSON ELEMENTARY SCHOOL HEALTH CENTER,05/02/1972,IL,CORPORATION,,N,700 E BOULEVARD ST,RM C23,MARION,IL,629593306,6185199200
O20230919004097,WA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1295589455,N,501030,7113813874,COLUMBIA VALLEY COMMUNITY HEALTH,,,,CORPORATION,,N,940 EASTMONT AVE,,EAST WENATCHEE,WA,988026602,5098849000
O20230921001312,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1861181562,N,A01196,4385741693,CASTLE FAMILY HEALTH CENTERS INC,CASTLE FAMILY HEALTH CENTERS AT ATWATER,07/01/2010,CA,CORPORATION,,N,1775 3RD ST,,ATWATER,CA,953013608,2093812080
O20230921001953,WV,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1013590744,N,581019,6002867850,CAMDEN ON GAULEY MEDICAL CENTER INC,CAMDEN FAMILY DENTISTRY,11/01/1979,WV,CORPORATION,,N,415 MAIN ST,,SUMMERSVILLE,WV,266511343,3048721663
O20230921003341,IN,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1497430250,N,C51002,5597679845,MERIDIAN HEALTH SERVICES CORP,MERIDIAN HEALTH SERVICES,08/03/1971,IN,CORPORATION,,N,1001 HADLEY RD,STE 103,MOORESVILLE,IN,461581884,7652881928
O20230922000281,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1629828439,N,C41006,6103071345,PROMISE HEALTHCARE NFP,,03/21/2003,IL,CORPORATION,,N,919 W KIRBY AVE,,CHAMPAIGN,IL,618215121,2173565477
O20230922002355,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1407560261,N,C41005,1658285671,SHAWNEE HEALTH SERVICE AND DEVELOPMENT CORP,MARION JR HIGH SCHOOL HEALTH CENTER,05/02/1972,IL,CORPORATION,,N,1609 W MAIN ST,CONFERENCE RM,MARION,IL,629591145,6185199200
O20230925001837,OH,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1376227876,N,D21014,9234049990,"HOPEWELL HEALTH CENTERS, INC.",,12/02/1985,OH,CORPORATION,,N,225 GOLDEN ROCKET DR,OFC E126,WELLSTON,OH,456929605,7403360134
O20230926000332,MO,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1356751648,N,261945,1951206754,COMPASS HEALTH INC,,11/26/1974,MO,CORPORATION,,N,1817 GRAVOIS RD,,HIGH RIDGE,MO,630492668,8448538937
O20230926001537,MI,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1528843422,N,C71005,9335386051,ISABELLA CITIZENS FOR HEALTH INC,"WOMEN'S HEALTH CENTER OF ISABELLA CITIZENS FOR HEALTH, INC",,,CORPORATION,,N,1201 SOUTH DR,STE 220,MT PLEASANT,MI,488583255,9897733411
O20230926002842,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1821717935,N,191151,3678484276,ACCESS HEALTH LOUISIANA,GRANT JR & HIGH SBHC,03/01/2002,LA,OTHER,FQHC,N,17763 HIGHWAY 167,,DRY PRONG,LA,714239205,5045753712
O20230927000049,AR,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1033997275,N,041038,1052390390,"EAST ARKANSAS FAMILY HEALTH CENTER, INC",EAST ARKANSAS FAMILY HEALTH CENTER SOUTH,11/01/1973,AR,CORPORATION,,N,301 W POLK AVE,,WEST MEMPHIS,AR,723014262,8707353842
O20230927000674,TX,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1598459786,N,671128,7911969092,"LEGACY COMMUNITY HEALTH SERVICES, INC",,01/25/1982,TX,CORPORATION,,N,3509 GARTH RD,,BAYTOWN,TX,775213854,8325485000
O20230927001244,NC,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1053742056,N,B61004,9739090226,RURAL HEALTH GROUP INC,RURAL HEALTH GROUP AT KIPP,01/04/1985,NC,CORPORATION,,N,320 PLEASANT HILL RD,,GASTON,NC,278329511,2523080577
O20230927001593,MI,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1609555218,N,C71006,6800707647,CHERRY STREET SERVICES INC,GODWIN HEIGHTS SENIOR HIGH SCHOOL HEALTH CENTER,,,CORPORATION,,N,50 35TH ST SW,,GRAND RAPIDS,MI,495482100,6169658308
O20230927004167,OK,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1538748538,N,371012,1456455575,"CARING HANDS HEALTHCARE CENTERS, INC",,09/22/2005,OK,CORPORATION,,N,4 E CLARK BASS BLVD,STE 301,MCALESTER,OK,745014269,9184262442
O20230928000471,TX,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1629750609,N,671123,1153226691,"BARRIO COMPREHENSIVE FAMILY HEALTH CARE CENTER, INC.",COMMUNICARE HEALTH CENTERS,07/19/1979,TX,CORPORATION,,N,6511 WEST FM 1604 NORTH STE 105,,SAN ANTONIO,TX,78254,2102337000
O20230928001254,MI,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1770284564,N,C71007,6406039403,MYCARE HEALTH CENTER,,01/04/2010,MI,OTHER,FQHC,N,6780 E 10 MILE RD,,CENTER LINE,MI,480151166,5868348060
O20230928002046,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1487298477,N,A01188,2264838796,"SFV HEALTH CENTER, INC.",ELEVATE HEALTH CENTER,,,CORPORATION,,N,8426 SUNLAND BLVD,,SUN VALLEY,CA,913523436,8185044514
O20230928002734,NC,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1295390409,N,B61005,0143206599,MOUNTAIN AREA HEALTH EDUCATION CENTER INC,WEST MCDOWELL MIDDLE SCHOOL,06/16/2023,NC,OTHER,NON-PROFIT CORPORATION,N,346 W MCDOWELL JR HIGH SCH RD,,MARION,NC,287526203,8286523390
O20230928003600,NC,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1295390409,N,B61002,0143206599,MOUNTAIN AREA HEALTH EDUCATION CENTER INC,CHARLES C. BELL ELEMENTARY SCHOOL,06/01/2023,NC,OTHER,NON-PROFIT CORPORATION,N,90 MAPLE SPRINGS RD,,ASHEVILLE,NC,288052034,8282983789
O20230929000873,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1386329142,N,A01197,0840259107,SANTA CRUZ COMMUNITY HEALTH CENTERS,SANTA CRUZ MOUNTAIN HEALTH CENTER 2,02/14/1975,CA,CORPORATION,,N,231 MAIN ST,STE A,BEN LOMOND,CA,950059394,8314273500
O20231001000013,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1740332931,N,A01198,3779494521,ALAMEDA HEALTH SYSTEM,,09/26/2022,CA,LLC,,N,"1411 EAST 31ST ST. OA WING, 1ST FLOOR ROOMS 12, 13, 19,",,OAKLAND,CA,946021018,5105452765
O20231002000367,OH,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1003500919,N,D21016,9234049990,"HOPEWELL HEALTH CENTERS, INC.",,12/02/1985,OH,CORPORATION,,N,200 GOLDEN ROCKET DR,OFC B204,WELLSTON,OH,456929605,7405179069
O20231002000948,WV,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1033824180,N,581031,6002867850,CAMDEN ON GAULEY MEDICAL CENTER INC,CAMDEN FAMILY HEALTH,11/01/1979,WV,CORPORATION,,N,477 SCENIC HWY,,SUMMERSVILLE,WV,266514320,3042265725
O20231002001348,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1023650066,N,A01806,8820084692,LIVINGSTON COMMUNITY HEALTH,TURLOCK HEALTH CENTER,08/03/1970,CA,CORPORATION,,N,2141 COLORADO AVE,,TURLOCK,CA,953822011,2098503500
O20231003000379,WV,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1831880863,N,581022,0244142453,RITCHIE COUNTY PRIMARY CARE ASSOC INC,SMITHVILLE SCHOOL BASED HEALTH CENTER,05/15/1996,WV,CORPORATION,,N,157 MAIN STREET,,SMITHVILLE,WV,26178,3046434005
O20231003001200,MI,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1588238323,N,C71004,2668368572,DETROIT HEALTH CARE FOR THE HOMELESS,ADVANTAGE HEALTH CENTERS,10/30/1986,MI,CORPORATION,,N,101 E ALEXANDRINE ST,,DETROIT,MI,482012011,3134166262
O20231003003535,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1508408550,N,A01808,8820084692,LIVINGSTON COMMUNITY HEALTH,HUGHSON HEALTH CENTER,08/03/1970,CA,CORPORATION,,N,2412 3RD ST,STE B,HUGHSON,CA,95326,2098503500
O20231004000097,MD,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1487333035,N,211073,0648189274,CHOPTANK COMMUNITY HEALTH SYSTEM INC,,,,CORPORATION,,P,601 HIGH ST,,CHESTERTOWN,MD,216201124,4104795772
O20231004000961,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1760906630,N,191152,4688586118,"DAVID RAINES COMMUNITY HEALTH CENTER, INC.",DAVID RAINES SBHC- WOODLAWN,07/31/2017,LA,CORPORATION,,N,7340 WYNGATE BLVD,,SHREVEPORT,LA,711063920,3186874830
O20231004001640,FL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1245964162,N,691191,4082515390,"COMMUNITY HEALTH CENTERS, INC","COMMUNITY HEALTH CENTERS, INC. WL",12/22/1972,FL,CORPORATION,,N,710 S TAMPA AVE,STE 203,ORLANDO,FL,328053646,4079058827
O20231004002025,OH,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1215712096,N,D21015,9032023874,OSU FAMILY PRACTICE SERVICES,THE OHIO STATE UNIVERSITY TOTAL HEALTH AND WELLNESS AT OCE,04/04/2016,OH,OTHER,STATE GOVERNMENT,N,543 TAYLOR AVE,,COLUMBUS,OH,432031278,6146886490
O20231004002218,OR,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1912620923,N,381019,0547169591,VALLEY FAMILY HEALTH CARE INC,,05/18/1988,ID,CORPORATION,,N,896 FORTNER ST,,ONTARIO,OR,979141787,5418812828
O20231004003293,TX,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1033752456,N,671137,3678902905,EAST TEXAS COMMUNITY CLINIC INC,,07/17/2019,TX,CORPORATION,,N,801 W MAIN ST,,GUN BARREL CITY,TX,751565312,9038871011
O20231004003405,NM,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1407562622,N,321002,6305745191,LA CLINICA DE FAMILIA INCORPORATED,PICACHO MIDDLE SCHOOL - SCHOOL BASE HEALTH CENTER,10/12/1978,NM,CORPORATION,,N,1040 N MOTEL BLVD,,LAS CRUCES,NM,880078144,5755261105
O20231004003943,NC,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1295390409,N,B61009,0143206599,MOUNTAIN AREA HEALTH EDUCATION CENTER INC,CHARLES T. KOONTZ INTERMEDIATE SCHOOL,08/01/2023,NC,OTHER,NON-PROFIT CORPORATION,N,305 OVERLOOK RD,,ASHEVILLE,NC,288033318,8286841295
O20231005002169,IL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1043902752,N,C41010,1658285671,SHAWNEE HEALTH SERVICE AND DEVELOPMENT CORP,SHAWNEE HEALTH MARION OB/GYN,05/02/1972,IL,CORPORATION,,N,1506 SIOUX DR,,MARION,IL,629595209,6185199200
O20231005002178,WV,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1265113385,N,581045,5395972996,WILLIAMSON HEALTH & WELLNESS CENTER INC,,01/02/2014,WV,CORPORATION,,N,184 E 2ND AVE,STE 1,WILLIAMSON,WV,256613602,3042365902
O20231005002363,NY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1760747521,N,571845,7214178326,THE CHAUTAUQUA CENTER INC,,08/19/2010,NY,CORPORATION,,N,1 SCHOOL ST,STE 107,GOWANDA,NY,140701143,7162417067
O20231005002620,NC,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1295390409,N,B61007,0143206599,MOUNTAIN AREA HEALTH EDUCATION CENTER INC,MCDOWELL HIGH SCHOOL,08/01/2023,NC,OTHER,NON-PROFIT CORPORATION,N,600 MCDOWELL HIGH DR,,MARION,NC,287529131,8286527920
O20231005002775,NY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1619969458,N,331828,6608783568,SUN RIVER HEALTH INC.,,08/05/1975,NY,CORPORATION,,N,445 OAK ST,STE 201,COPIAGUE,NY,117263111,8444001975
O20231005002804,NC,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1295390409,N,B61006,0143206599,MOUNTAIN AREA HEALTH EDUCATION CENTER INC,OLD FORT ELEMENTARY SCHOOL,08/01/2023,NC,OTHER,NON-PROFIT CORPORATION,N,128 MAUNEY AVE,,OLD FORT,NC,287626723,8286687646
O20231005002891,CO,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1881349165,N,061052,0648181214,METRO COMMUNITY PROVIDER NETWORK INC,STRIDE COMMUNITY HEALTH CENTER,05/29/1987,CO,OTHER,FQHC,N,3981 S RESERVOIR RD,UNIT A,AURORA,CO,800133804,3033606276
O20231006000731,NH,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1962130880,N,301008,8527038421,AMOSKEAG HEALTH,,09/17/1992,NH,CORPORATION,,N,112 RESERVOIR AVE,RM 243A,MANCHESTER,NH,031044468,6036269500
O20231006001428,PA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1679503346,N,731898,7911811583,CORNERSTONE CARE INC.,,,,CORPORATION,,N,351 W BEAU ST,STE 200,WASHINGTON,PA,153014663,7242281089
O20231006002198,HI,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1104874619,N,121829,1557389400,WEST HAWAII COMMUNITY HEALTH CENTER INC,HAWAII ISLAND COMMUNITY HEALTH CENTER,12/01/2003,HI,CORPORATION,,N,16-192 PILI MUA ST,,KEAAU,HI,967498134,8083333600
O20231006002346,FL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1275220238,N,691196,2365359387,TRENTON MEDICAL CENTER INC,PALMS MEDICAL GROUP,,,CORPORATION,,N,2349 VILLAGE SQUARE PKWY,STE 110-111,FLEMING ISLAND,FL,320036355,9043852023
O20231009002948,IN,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1023668183,N,C51004,7618950965,BOWEN HEALTH INC,BOWEN CENTER - COLUMBIA CITY,05/16/1960,IN,CORPORATION,,N,1259 E STATE ROAD 205,,COLUMBIA CITY,IN,467259492,5743853137
O20231010001763,TX,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1386427334,N,671149,1153370242,"HEART OF TEXAS COMMUNITY HEALTH CENTER, INC.",WACO FAMILY MEDICINE - IMPERIAL,01/15/1998,TX,CORPORATION,,N,6500 IMPERIAL DR.,SUITE 200,WACO,TX,76712,2543136600
O20231010002390,IN,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1972288736,N,C51003,5597679845,MERIDIAN HEALTH SERVICES CORP,MERIDIAN HEALTH SERVICES,08/03/1971,IN,CORPORATION,,N,5230 E STOP 11 RD,STE 300,INDIANAPOLIS,IN,462376401,7652881928
O20231010003477,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1164115135,N,A01804,3476446378,FAMILY HEALTH CENTERS OF SAN DIEGO INC,EL CAJON FAMILY COUNSELING CENTER,05/23/1973,CA,CORPORATION,,N,338 W LEXINGTON AVE,STE 104,EL CAJON,CA,920204443,6199064527
O20231011001121,TX,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1912695875,N,671166,0941193510,GATEWAY COMMUNITY HEALTH CENTER INC,GCHC - DR. GARZA,05/19/2023,TX,CORPORATION,,N,6801 MCPHERSON RD,STE 336,LAREDO,TX,780416417,9567128200
O20231011001585,TX,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1639952856,N,671146,0941193510,GATEWAY COMMUNITY HEALTH CENTER INC,GCHC - DR. MARTINEZ,06/10/2023,TX,CORPORATION,,N,7210 MCPHERSON RD,STE 108,LAREDO,TX,780416551,9567226777
O20231011003893,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1134908437,N,191154,4880981158,HIV-AIDS ALLIANCE FOR REGION TWO,OPEN HEALTH CARE CLINIC,02/16/1995,LA,CORPORATION,,N,751 W OAK AVE,,EUNICE,LA,705355252,2256556422
O20231011003952,NV,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1952009151,N,291009,7113835307,NEVADA HEALTH CENTERS INC,WILLOW STREET HEALTH CENTER,10/22/1992,NV,CORPORATION,,N,790 WILLOW ST BLDG,,RENO,NV,895021304,7758886618
O20231012000161,WI,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1437619202,N,521030,0840366654,THE LAKES COMMUNITY HEALTH CENTER INC,NORTHLAKES COMMUNITY CLINIC,05/14/2007,WI,CORPORATION,,N,110 2ND AVE N,,PARK FALLS,WI,545521214,7157622950
O20231012001141,IN,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1023668183,N,C51005,7618950965,BOWEN HEALTH INC,BOWEN CENTER - ALBION,,,CORPORATION,,N,101 E PARK DR,,ALBION,IN,467011438,5743853129
O20231012002566,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1891499356,N,191155,8729067434,CATAHOULA PARISH HOSPITAL DISTRICT NO 2,OUTPATIENT BEHAVIORAL SERVICES,02/10/2006,LA,OTHER,LOCAL GOVERNMENT ENTITY FQHC,N,1820 EE WALLACE BLVD N,,FERRIDAY,LA,713342265,3187576901
O20231013000452,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1922734870,N,191157,4688586118,"DAVID RAINES COMMUNITY HEALTH CENTER, INC.",SBHC- KEITHVILLE,07/01/2022,LA,CORPORATION,,N,12201 MANSFIELD RD,,KEITHVILLE,LA,710478534,3183645180
O20231013003204,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1487178315,N,191161,4688586118,"DAVID RAINES COMMUNITY HEALTH CENTER, INC.",,07/31/2017,LA,CORPORATION,,N,7611 SAINT VINCENT AVE,,SHREVEPORT,LA,711064231,3188611671
O20231016000663,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1831877653,N,191158,6204817828,"IBERIA COMPREHENSIVE COMMUNITY HEALTH CENTER, INC..",IBERIA COMPREHENSIVE VISION CENTER,04/26/1985,LA,CORPORATION,,N,1110 ANGERS ST,,NEW IBERIA,LA,705632012,3373640425
O20231016000668,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1669258448,N,191156,5193639151,CAPITOL CITY FAMILY HEALTH CENTER INCORPORATED,CARESOUTH,12/08/1997,LA,CORPORATION,,N,7777 HENNESSY BLVD,,BATON ROUGE,LA,708084300,2257670394
O20231016003501,NC,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1295390409,N,B61001,0143206599,MOUNTAIN AREA HEALTH EDUCATION CENTER INC,WILLIAM W. ESTES ELEMENTARY SCHOOL,08/01/2023,NC,OTHER,NON-PROFIT CORPORATION,N,275 OVERLOOK RD,,ASHEVILLE,NC,288033316,8286541795
O20231017000636,AZ,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1326731555,N,031021,3577743764,NEIGHBORHOOD OUTREACH ACCESS TO HEALTH,NOAH COPPERWOOD II HEALTH CENTER,07/28/2010,AZ,OTHER,FQHC,N,11851 N 51ST AVE,STE F140,GLENDALE,AZ,853042847,4808824545
O20231017000778,KS,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1427749936,N,171022,5294644530,SWOPE HEALTH SERVICES,SWOPE HEALTH - GOLON PEDIATRICS,,,CORPORATION,,N,1001 6TH AVE,STE 210,LEAVENWORTH,KS,660483248,8169235800
O20231017001401,OR,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1851327571,N,381022,0244143089,LA CLINICA DEL VALLE FAMILY HEALTH CARE CENTER INC,LA CLINICA AT THE OHRA CENTER,08/14/1989,OR,CORPORATION,,N,2350 ASHLAND ST,,ASHLAND,OR,975201408,5415356239
O20231019001191,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1962281154,N,191159,1254343593,"MOREHOUSE COMMUNITY MEDICAL CENTERS, INC.",COMMUNIHEALTH SERVICES - OUACHITA PARISH HIGH SCHOOL SBHC,,,OTHER,FQHC,N,681 HIGHWAY 594,,MONROE,LA,712038005,3185568454
O20231019001896,TX,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1326725987,N,671187,1153226691,"BARRIO COMPREHENSIVE FAMILY HEALTH CARE CENTER, INC.",COMMUNICARE HEALTH CENTERS,07/19/1979,TX,CORPORATION,,N,9022 CULEBRA RD,STE 101,SAN ANTONIO,TX,782512886,2102337000
O20231020000044,LA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1932889276,N,191166,1153216619,EAST CARROLL PARISH HOSPITAL,FAMILY MEDICAL CLINIC,,,OTHER,HOSPITAL SERVICE DISTRICT,N,326 N HOOD ST,,LAKE PROVIDENCE,LA,712542140,3185594024
O20231020002777,WV,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1992437552,N,581029,6305878034,VALLEY HEALTH CARE INC,,11/07/1989,WV,CORPORATION,,N,278 BROADWAY AVE,,COALTON,WV,262576708,3046360133
O20231020002869,CO,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1710760343,N,061053,1052634748,"MARILLAC CLINIC, INC.",MARILLACHEALTH,09/14/2014,CO,CORPORATION,,N,87 MERCHANT DR,,MONTROSE,CO,814013015,9702001600
O20231023000581,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1417640491,N,A01199,3476446378,FAMILY HEALTH CENTERS OF SAN DIEGO INC,ESCONDIDO FAMILY HEALTH CENTER,05/23/1973,CA,CORPORATION,,N,128 N BROADWAY,,ESCONDIDO,CA,920252714,7605462858
O20231023001151,CA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1497203541,N,A01913,0042120156,VISTA COMMUNITY CLINIC,VCC: LAKE ELSINORE HEALTH CENTER,11/11/1972,CA,CORPORATION,,N,31361 RIVERSIDE DR,,LAKE ELSINORE,CA,925307807,9512522720
O20231024001134,KY,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1871208199,N,B01097,1153311774,"LEWIS COUNTY PRIMARY CARE CENTER, INC",BRACKEN COUNTY SCHOOL BASED CENTER,05/27/1983,KY,CORPORATION,,N,106 POWELL ST,,BROOKSVILLE,KY,41004,6064022075
O20231024001995,FL,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1275245938,N,691199,7911043542,FOUNDCARE INC,,02/02/2023,FL,CORPORATION,,N,5205 GREENWOOD AVE,STE 150,WEST PALM BEACH,FL,334072406,5618478701
O20231024002724,TX,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1346907607,N,671144,9931422649,COASTAL BEND WELLNESS FOUNDATION INC,,03/27/1986,TX,CORPORATION,,N,720 E LEE AVE,,KINGSVILLE,TX,783634606,3612907672
O20231024003172,WA,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1902681273,N,501045,1850201559,COMMUNITY HEALTH CARE,COMMUNITY HEALTH CARE - GK,04/24/1987,WA,CORPORATION,,N,22100 108TH AVE E,,GRAHAM,WA,983388871,2533544315
O20231025000252,AR,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1932880432,N,041040,2567370620,ARCARE,ARCARE73,02/06/1986,AR,CORPORATION,,N,1517 S MAIN ST,,MALVERN,AR,721045231,5016013233
O20231025000831,ME,00-04,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),1689352494,N,201031,5395998017,PORTLAND COMMUNITY HEALTH CENTER,GREATER PORTLAND HEALTH,04/30/2013,ME,CORPORATION,,N,120 WESCOTT RD,,SOUTH PORTLAND,ME,041063420,2078742141
